INCNO,CAD_CODE,PRIORITY,Inc_Type,IncDesc,ZONE,ZIP,INC_DATE,ActionCode,ActionDesc,FixPropUse,PropLoss,PropValue,PropSaved,IncTypeDesc,Civ_Inj,Civ_Fatal,FS_Inj,FS_Fatal,ObjectId
2019017866,31C1,3,300,"RESCUE, EMS INCIDENT, OTHER",102,68527,34:39.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17926
2019017867,26B1,2,300,"RESCUE, EMS INCIDENT, OTHER",161,68506,36:16.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17927
2019017868,ECHO,5,300,"RESCUE, EMS INCIDENT, OTHER",17,68528,38:46.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17928
2019017869,31D2,4,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,40:26.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17929
2019017870,HAZ3,1,411,GASOLINE OR OTHER FLAMMABLE LIQUID SPILL,182,68516,01:50.0,43,HAZARDOUS MATERIALS SPILL CONTROL AND CONFINEMENT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,17930
2019017871,26A3,1,300,"RESCUE, EMS INCIDENT, OTHER",13,68508,02:23.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17931
2019017872,6C1,3,300,"RESCUE, EMS INCIDENT, OTHER",304,68526,07:54.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17932
2019017873,30B1,2,300,"RESCUE, EMS INCIDENT, OTHER",15,68521,08:10.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17933
2019017874,FIREA,1,730,"SYSTEM MALFUNCTION, OTHER",183,68516,35:39.0,93,CANCELLED EN ROUTE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,17934
2019017875,STILL,1,651,"SMOKE SCARE, ODOR OF SMOKE",52,68510,06:30.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,17935
2019017876,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",153,68510,22:50.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17936
2019017877,31C1,3,300,"RESCUE, EMS INCIDENT, OTHER",14,68528,40:53.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17937
2019017878,32B1,2,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,47:09.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17938
2019017879,26D1,4,300,"RESCUE, EMS INCIDENT, OTHER",2,68503,50:19.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17939
2019017880,AMMO,1,553,PUBLIC SERVICE,202,68512,53:26.0,81,INCIDENT COMMAND,NULL,NULL,NULL,NULL,NULL,0,0,0,0,17940
2019017881,29D5,4,322,MOTOR VEHICLE ACCIDENT WITH INJURIES,22,68521,55:29.0,81,INCIDENT COMMAND,NULL,NULL,NULL,NULL,NULL,0,0,0,0,17941
2019017882,29B4,2,300,"RESCUE, EMS INCIDENT, OTHER",22,68521,55:29.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17942
2019017883,STILL,1,911,CITIZEN COMPLAINT,154,68520,31:36.0,81,INCIDENT COMMAND,NULL,NULL,NULL,NULL,NULL,0,0,0,0,17943
2019017884,ACCLE,1,300,"RESCUE, EMS INCIDENT, OTHER",122,68507,36:21.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17944
2019017885,12B1E,2,300,"RESCUE, EMS INCIDENT, OTHER",56,68522,57:03.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17945
2019017886,23B1I,2,300,"RESCUE, EMS INCIDENT, OTHER",122,68507,01:10.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17946
2019017887,13C1,3,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,18:58.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17947
2019017888,FIREA,1,300,"RESCUE, EMS INCIDENT, OTHER",02SA28,0,05:43.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17948
2019017889,26A1,1,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,24:58.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17949
2019017890,26B1,2,300,"RESCUE, EMS INCIDENT, OTHER",102,68527,29:15.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17950
2019017891,26B1,2,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,45:38.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17951
2019017892,25A1V,1,300,"RESCUE, EMS INCIDENT, OTHER",162,68506,50:59.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17952
2019017893,6D2E,4,300,"RESCUE, EMS INCIDENT, OTHER",111,68504,58:10.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17953
2019017894,6D2,4,300,"RESCUE, EMS INCIDENT, OTHER",111,68504,59:40.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17954
2019017895,ECHO,5,300,"RESCUE, EMS INCIDENT, OTHER",4,68528,06:43.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17955
2019017896,26A7,1,300,"RESCUE, EMS INCIDENT, OTHER",41,68504,08:33.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17956
2019017897,32D1,4,300,"RESCUE, EMS INCIDENT, OTHER",14,68508,09:43.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17957
2019018212,32B2,2,300,"RESCUE, EMS INCIDENT, OTHER",5,68528,26:46.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17958
2019018213,ODOR,1,412,GAS LEAK (NATURAL GAS OR LPG),103,68527,52:23.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,17959
2019018214,CODET,1,736,CO DETECTOR ACTIVATION DUE TO MALFUNCTION,191,68516,04:45.0,81,INCIDENT COMMAND,NULL,NULL,NULL,NULL,NULL,0,0,0,0,17960
2019018215,FIREA,1,300,"RESCUE, EMS INCIDENT, OTHER",02SC21,0,30:57.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17961
2019018216,32D1,4,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,37:34.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17962
2019018217,FIREA,1,731,SPRINKLER ACTIVATION DUE TO MALFUNCTION,53,68508,41:38.0,80,"INFORMATION, INVESTIGATION & ENFORCEMENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17963
2019018218,6D4,4,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,17:02.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17964
2019018219,23B1,2,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,29:36.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17965
2019018220,17B1,2,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,26:39.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17966
2019018221,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",65,68522,35:30.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17967
2019018222,13A1,1,300,"RESCUE, EMS INCIDENT, OTHER",1,68503,42:34.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17968
2019018223,17B3G,2,300,"RESCUE, EMS INCIDENT, OTHER",162,68506,48:00.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17969
2019018224,FIREA,1,300,"RESCUE, EMS INCIDENT, OTHER",02SC21,0,51:34.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17970
2019018225,12B1,2,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,49:01.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17971
2019018226,HAZ2,3,410,"COMBUSTIBLE/FLAMMABLE GAS/LIQUID CONDITION, OTHER",11,68504,03:55.0,93,CANCELLED EN ROUTE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,17972
2019018227,6D1,4,300,"RESCUE, EMS INCIDENT, OTHER",171,68506,07:49.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17973
2019018228,17B1,2,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,16:49.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17974
2019018229,FIREA,1,733,SMOKE DETECTOR ACTIVATION DUE TO MALFUNCTION,111,68504,21:15.0,92,STANDBY,NULL,NULL,NULL,NULL,NULL,0,0,0,0,17975
2019018230,10D4,4,300,"RESCUE, EMS INCIDENT, OTHER",152,68510,46:58.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17976
2019018231,23C7I,3,300,"RESCUE, EMS INCIDENT, OTHER",112,68527,07:31.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17977
2019018232,1C3,3,300,"RESCUE, EMS INCIDENT, OTHER",183,68516,18:08.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17978
2019018233,26A5,1,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,12:07.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17979
2019018234,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",152,68510,33:16.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17980
2019018235,32B1,2,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,56:28.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17981
2019018236,FIREA,1,735,ALARM SYSTEM SOUNDED DUE TO MALFUNCTION,42,68521,03:17.0,81,INCIDENT COMMAND,NULL,NULL,NULL,NULL,NULL,0,0,0,0,17982
2019018237,17B1G,2,300,"RESCUE, EMS INCIDENT, OTHER",63,68502,37:10.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17983
2019018238,6D2E,4,300,"RESCUE, EMS INCIDENT, OTHER",121,68504,37:21.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17984
2019018239,9B1A,2,300,"RESCUE, EMS INCIDENT, OTHER",71,68502,47:34.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17985
2019018240,31C2,3,300,"RESCUE, EMS INCIDENT, OTHER",152,68510,48:01.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17986
2019018241,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",151,68510,30:24.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17987
2019018242,26C2,3,300,"RESCUE, EMS INCIDENT, OTHER",17,68528,06:54.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17988
2019018243,12A1E,1,300,"RESCUE, EMS INCIDENT, OTHER",313,68516,16:50.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17989
2019018244,30B1,2,300,"RESCUE, EMS INCIDENT, OTHER",151,68510,52:42.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17990
2019018245,32D1,4,300,"RESCUE, EMS INCIDENT, OTHER",111,68504,53:27.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17991
2019018246,12B1,2,300,"RESCUE, EMS INCIDENT, OTHER",41,68504,21:04.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17992
2019018247,17B3G,2,300,"RESCUE, EMS INCIDENT, OTHER",81,68516,32:22.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17993
2019018248,26D1,4,300,"RESCUE, EMS INCIDENT, OTHER",313,68516,37:51.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17994
2019018251,HAZ3,1,422,CHEMICAL SPILL OR LEAK,31,68504,30:28.0,43,HAZARDOUS MATERIALS SPILL CONTROL AND CONFINEMENT,NULL,NULL,NULL,NULL,NULL,0,0,0,0,17995
2019018252,2C2,3,300,"RESCUE, EMS INCIDENT, OTHER",32,68521,36:23.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17996
2019018253,26A11,1,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,36:58.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17997
2019018254,19D1,4,300,"RESCUE, EMS INCIDENT, OTHER",62,68502,43:08.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17998
2019018255,17B3G,2,300,"RESCUE, EMS INCIDENT, OTHER",93,68512,29:47.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,17999
2019018256,28C1U,3,300,"RESCUE, EMS INCIDENT, OTHER",313,68516,30:25.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18000
2019018309,STILL,1,300,"RESCUE, EMS INCIDENT, OTHER",02WA23,0,04:29.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18001
2019018310,FIREB,2,113,"COOKING FIRE, CONFINED TO CONTAINER",123,68507,06:49.0,86,INVESTIGATE,1 OR 2 FAMILY DWELLING,0,142600,142600,"COOKING FIRE, CONFINED TO CONTAINER",0,0,0,0,18002
2019018311,29D8,4,300,"RESCUE, EMS INCIDENT, OTHER",23,68521,13:15.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18003
2019018312,FIREA,1,736,CO DETECTOR ACTIVATION DUE TO MALFUNCTION,112,68527,20:40.0,81,INCIDENT COMMAND,NULL,NULL,NULL,NULL,NULL,0,0,0,0,18004
2019018313,FIREA,1,300,"RESCUE, EMS INCIDENT, OTHER",02SC21,0,30:57.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18005
2019018314,ECHO,5,300,"RESCUE, EMS INCIDENT, OTHER",54,68522,35:38.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18006
2019018315,31D2,4,300,"RESCUE, EMS INCIDENT, OTHER",152,68510,57:33.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18007
2019018316,MEDOA,2,300,"RESCUE, EMS INCIDENT, OTHER",2,68503,58:07.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18008
2019018257,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",2,68503,42:45.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18009
2019018258,28C3M,3,300,"RESCUE, EMS INCIDENT, OTHER",152,68510,49:39.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18010
2019018317,17D4G,4,300,"RESCUE, EMS INCIDENT, OTHER",101,68503,08:15.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18011
2019018259,6C1A,3,300,"RESCUE, EMS INCIDENT, OTHER",32,68521,10:31.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18012
2019018410,21D5M,4,300,"RESCUE, EMS INCIDENT, OTHER",02WO13,0,12:46.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18013
2019018612,MEDOA,2,300,"RESCUE, EMS INCIDENT, OTHER",2,68503,00:16.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18014
2019018511,32B2,2,300,"RESCUE, EMS INCIDENT, OTHER",82,68512,48:05.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18015
2019018562,26A1,1,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,29:24.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18016
2019018318,6D2,4,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,19:55.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18017
2019018319,29A2,1,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,20:58.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18018
2019018320,FIREA,1,611,DISPATCHED & CANCELED EN ROUTE,53,68508,30:24.0,93,CANCELLED EN ROUTE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,18019
2019018321,31D3,4,300,"RESCUE, EMS INCIDENT, OTHER",41,68504,36:42.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18020
2019018322,31D3,4,300,"RESCUE, EMS INCIDENT, OTHER",2,68503,04:28.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18021
2019018323,6C1A,3,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,23:38.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18022
2019018324,26D1,4,300,"RESCUE, EMS INCIDENT, OTHER",15,68521,40:21.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18023
2019018325,12A3,1,300,"RESCUE, EMS INCIDENT, OTHER",21,68504,46:21.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18024
2019018326,4B1A,2,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,17:31.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18025
2019018327,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",151,68510,23:33.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18026
2019018328,26D1,4,300,"RESCUE, EMS INCIDENT, OTHER",102,68527,36:28.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18027
2019018329,STILL,1,240,"EXPLOSION (NO FIRE), OTHER",24,68521,24:38.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,18028
2019018330,12A2,1,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,26:25.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18029
2019018331,4B1A,2,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,56:20.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18030
2019018332,CODET,1,611,DISPATCHED & CANCELED EN ROUTE,32,68521,56:55.0,42,"HAZMAT DETECTION, MONITORING, SAMPLING, & ANALYSIS",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18031
2019018333,6C1,3,300,"RESCUE, EMS INCIDENT, OTHER",02OC04,0,59:52.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18032
2019018334,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",161,68506,02:55.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18033
2019018335,OMEGA,17,300,"RESCUE, EMS INCIDENT, OTHER",304,68526,23:19.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18034
2019018336,FIREA,1,743,"SMOKE DETECTOR ACTIVATION, NO FIRE - UNINTENTIONAL",171,68506,29:30.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,18035
2019018337,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,29:43.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18036
2019018338,29D2M,4,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,40:22.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18037
2019018339,17B1G,2,300,"RESCUE, EMS INCIDENT, OTHER",92,68512,59:58.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18038
2019018340,21D4M,4,300,"RESCUE, EMS INCIDENT, OTHER",2,68503,29:51.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18039
2019018341,6D2,4,300,"RESCUE, EMS INCIDENT, OTHER",191,68516,33:03.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18040
2019018342,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",41,68504,46:46.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18041
2019018343,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,52:19.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18042
2019018344,2A1,1,300,"RESCUE, EMS INCIDENT, OTHER",103,68527,51:01.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18043
2019018345,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",51,68510,54:31.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18044
2019018346,10D4,4,300,"RESCUE, EMS INCIDENT, OTHER",44,68521,38:11.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18045
2019018347,ODOR,1,440,"ELECTRICAL WIRING/EQUIPMENT PROBLEM, OTHER",163,68506,13:27.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,18046
2019018348,26A10,1,300,"RESCUE, EMS INCIDENT, OTHER",2,68503,20:20.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18047
2019018349,26A7,1,300,"RESCUE, EMS INCIDENT, OTHER",2,68503,24:32.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18048
2019018350,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",101,68503,04:41.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18049
2019018351,CARFIRE,3,300,"RESCUE, EMS INCIDENT, OTHER",02WA13,0,05:37.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18050
2019018352,31D1,4,300,"RESCUE, EMS INCIDENT, OTHER",191,68516,56:43.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18051
2019018353,31D2,4,300,"RESCUE, EMS INCIDENT, OTHER",02WA50,0,19:04.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18052
2019018354,6D1O,4,300,"RESCUE, EMS INCIDENT, OTHER",122,68507,27:25.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18053
2019018355,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",42,68521,27:50.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18054
2019018356,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",02DE50,0,09:57.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18055
2019018357,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",202,68512,15:55.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18056
2019018359,17A2,1,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,17:51.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18057
2019018460,26A3,1,300,"RESCUE, EMS INCIDENT, OTHER",101,68503,04:56.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18058
2019018360,6D2A,4,300,"RESCUE, EMS INCIDENT, OTHER",32,68521,19:39.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18059
2019018260,17B3G,2,300,"RESCUE, EMS INCIDENT, OTHER",44,68521,10:57.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,18060
2019018613,FIREA,1,611,DISPATCHED & CANCELED EN ROUTE,102,68527,06:24.0,93,CANCELLED EN ROUTE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,18061
